CustomerID,Recency,EngagementDays,Frequency,Monetary,UniqueProducts,TotalQuantity,Country,AvgBasketSize,AvgSpendPerTxn,ChurnLabel,Segment,PCA1,PCA2
14918,115,39,2,1610.15,39,675,United Kingdom,337.5,805.075,1,2,-0.46850720884344477,0.6089150834611442
14920,212,1,2,977.77,57,509,United Kingdom,254.5,488.885,1,2,-0.7840083993864235,0.7909672442782224
14921,29,172,2,1316.07,78,953,United Kingdom,476.5,658.035,0,0,0.18596109864680657,-0.11381024721931307
14923,50,1,1,749.1,44,418,United Kingdom,418.0,749.1,1,2,-0.5124718791101721,0.5343431488276642
14924,245,1,1,310.05,10,64,United Kingdom,64.0,310.05,1,2,-1.2471565220462217,0.937935991214219
14929,31,1,1,223.88,11,136,United Kingdom,136.0,223.88,1,2,-0.801062639863781,0.30336879576589565
14930,108,166,3,2362.96,116,1160,Channel Islands,386.6666666666667,787.6533333333333,1,0,0.30408355178591384,-0.013839904310475541
14931,4,237,5,1257.68,30,417,Channel Islands,83.4,251.536,0,0,0.14666142904323945,-0.6015496137401799
14932,365,1,1,363.53,17,80,Channel Islands,80.0,363.53,1,2,-1.4476112787025395,1.2937586468853728
14934,81,201,2,1890.94,68,1042,Channel Islands,521.0,945.47,1,0,0.18909422828989586,0.11481174449899216
14935,296,1,1,1784.71,10,935,Channel Islands,935.0,1784.71,1,2,-0.8106897662932924,1.9387395692664044
14936,33,242,8,8137.02,210,4085,Channel Islands,510.625,1017.1275,1,0,1.9268843731172935,-0.6861172071466829
14937,56,74,3,1621.88,33,484,Channel Islands,161.33333333333334,540.6266666666667,1,2,-0.332286040718252,0.16815479400469235
14944,29,267,12,5900.25,101,2815,United Kingdom,234.58333333333337,491.6875,0,0,1.3706434881343028,-0.8621423334179819
14946,13,1,1,100.9,3,22,United Kingdom,22.0,100.9,0,2,-0.8556024323765878,0.18886770324950203
14947,71,59,2,290.82,14,179,United Kingdom,89.5,145.41,1,2,-0.7010947906848457,0.18195779785874144
14948,22,197,6,1101.97,56,673,United Kingdom,112.16666666666669,183.66166666666663,0,0,0.19887738949759243,-0.5757727588018419
14950,18,1,1,371.2,19,136,United Kingdom,136.0,371.2,0,2,-0.7103427608811939,0.28327689410206597
14951,78,1,1,311.69,20,311,United Kingdom,311.0,311.69,1,2,-0.7914227494486055,0.5162579958842349
14952,59,305,11,8099.49,117,3355,United Kingdom,305.0,736.3172727272727,1,0,1.6211044228826383,-0.748113135078268
14953,24,1,1,285.67,54,224,United Kingdom,224.0,285.67,0,2,-0.5633784778201285,0.1903157025032865
14954,11,1,1,294.85,75,117,United Kingdom,117.0,294.85,0,2,-0.4742547979474308,0.03395912755013922
14957,252,1,1,58.49,12,34,United Kingdom,34.0,58.49,1,2,-1.3116151720002904,0.8590667891698983
14958,146,99,3,483.73,33,128,United Kingdom,42.666666666666664,161.2433333333333,1,2,-0.631762212761494,0.18315832675907195
14959,63,233,4,695.42,37,494,United Kingdom,123.5,173.855,1,0,-0.03214471280831451,-0.41513964862541686
14960,7,163,2,221.27,23,221,United Kingdom,110.5,110.635,0,0,-0.30184671136266816,-0.31280557273729587
14961,10,350,9,7044.68,193,3708,United Kingdom,412.0,782.7422222222223,0,0,2.0485156717179853,-1.1484661306046482
14962,270,1,1,126.7,5,44,United Kingdom,44.0,126.7,1,2,-1.3623446752535913,0.9629770969999577
14963,9,174,5,1472.34,149,1159,United Kingdom,231.8,294.46799999999996,0,0,0.6267441318157594,-0.7430483216475425
14964,246,1,1,206.21,13,143,United Kingdom,143.0,206.21,1,2,-1.2346470170376058,0.9324061400604178
14965,95,1,2,596.09,80,363,United Kingdom,181.5,298.045,1,2,-0.5199863166761556,0.2664562049747616
14966,14,1,1,183.02,35,179,United Kingdom,179.0,183.02,0,2,-0.658355613767644,0.1748950661648391
14967,49,1,1,463.8,6,140,United Kingdom,140.0,463.8,1,2,-0.8105076493749137,0.45186123156625163
14968,29,1,1,147.59,37,127,United Kingdom,127.0,147.59,0,2,-0.7022271642359955,0.1783499202296234
14970,67,249,4,1592.06,24,250,United Kingdom,62.5,398.015,1,0,-0.01632124456827464,-0.35216761721803724
14971,34,9,3,1097.98,144,639,United Kingdom,213.0,365.99333333333334,1,2,0.020966047717017232,-0.15002713786705157
14972,127,1,1,114.77,18,28,United Kingdom,28.0,114.77,1,2,-1.0198790123164634,0.4819503897168827
14973,106,119,3,1314.45,29,369,United Kingdom,123.0,438.15,1,2,-0.4015249856361171,0.159560821139442
14974,36,1,1,89.94,17,37,United Kingdom,37.0,89.94,1,2,-0.8401029656479876,0.21130980220485157
14975,56,1,1,279.94,11,380,United Kingdom,380.0,279.94,1,2,-0.7721233411793039,0.5027916426969344
14976,56,270,7,790.86,47,234,United Kingdom,33.42857142857143,112.98,1,0,0.2232086022238517,-0.7396933007455864
14978,71,259,5,1921.37,136,523,United Kingdom,104.6,384.274,1,0,0.584324013657843,-0.7714170693351484
14981,245,1,1,102.12,8,97,United Kingdom,97.0,102.12,1,2,-1.2880487493706312,0.893807703789458
14984,18,162,2,202.37,37,58,United Kingdom,29.0,101.185,0,0,-0.29901125709020226,-0.3675613812638796
14985,197,160,2,292.01,78,256,United Kingdom,128.0,146.005,1,2,-0.44442383683568504,0.08650281750494165
14987,15,350,2,326.4,2,128,United Kingdom,64.0,163.2,0,0,5.7034867902930076e-05,-0.7082228438057453
14988,211,1,1,334.54,40,141,United Kingdom,141.0,334.54,1,2,-1.0209612138335602,0.7735813504068084
14995,38,242,2,231.98,53,102,United Kingdom,51.0,115.99,1,0,-0.08188591344711918,-0.557976782001436
14997,45,132,3,546.1999999999999,25,1120,United Kingdom,373.3333333333333,182.06666666666663,1,2,-0.22505469047069632,-0.005773745055892932
14998,169,72,2,414.87,70,258,United Kingdom,129.0,207.435,1,2,-0.600434718055052,0.28172603235619537
15000,47,1,1,490.52,76,218,United Kingdom,218.0,490.52,1,2,-0.47605077776474125,0.24365490688323566
15002,115,252,4,1641.76,93,862,United Kingdom,215.5,410.44,1,0,0.28094439923843184,-0.3758108132205693
15004,146,1,1,1220.77,154,623,United Kingdom,623.0,1220.77,1,2,-0.08091684568565716,0.6736103396995198
15005,15,351,28,6295.37,360,4230,United Kingdom,151.07142857142858,224.83464285714285,0,0,3.663143763023291,-2.6969444573296215
15006,50,1,1,480.38,121,286,United Kingdom,286.0,480.38,1,2,-0.27023989483441446,0.12177467092550655
15007,158,1,1,156.91,12,69,United Kingdom,69.0,156.91,1,2,-1.089374646025966,0.6263900558251874
15009,11,13,3,1259.43,148,639,United Kingdom,213.0,419.81,0,2,0.11052728916892719,-0.22450834533788916
15010,35,1,1,308.94,20,184,United Kingdom,184.0,308.94,1,2,-0.739736333544542,0.33174477890401033
15012,53,320,2,405.04,110,225,United Kingdom,112.5,202.52,1,0,0.351366881503625,-0.859668939960055
15014,42,134,2,257.67,29,149,United Kingdom,74.5,128.835,1,2,-0.4206991571478764,-0.16492959880795832
15016,172,1,1,170.04,20,76,United Kingdom,76.0,170.04,1,2,-1.0788423362778439,0.6471919566142363
15017,33,1,1,125.58,20,63,United Kingdom,63.0,125.58,1,2,-0.8064953342838823,0.2146044252762843
15018,38,330,3,496.21,30,189,United Kingdom,63.0,165.40333333333334,1,0,0.0981715413539133,-0.7188801997916198
15019,266,1,1,252.81,64,150,United Kingdom,150.0,252.81,1,2,-1.0436143424387234,0.8310606985538411
15021,8,358,9,1871.77,287,819,United Kingdom,91.0,207.97444444444443,0,0,1.7972813121089437,-1.9459290401492866
15022,11,36,4,852.39,96,527,United Kingdom,131.75,213.0975,0,2,-0.08728306134649902,-0.24369223783448601
15023,2,367,11,6720.41,347,2827,United Kingdom,257.0,610.9463636363636,0,0,2.72305695426866,-1.9720867585100101
15024,9,358,10,1636.43,105,902,United Kingdom,90.2,163.643,0,0,1.0502587977253117,-1.3572958663354677
15025,32,1,1,361.96,66,184,United Kingdom,184.0,361.96,1,2,-0.5238963169136994,0.17853939555257944
15026,79,198,3,469.0,57,285,United Kingdom,95.0,156.33333333333334,1,0,-0.1486050030186216,-0.3343584792972868
15027,30,208,4,1066.15,30,565,United Kingdom,141.25,266.53749999999997,1,0,-0.007357827501538194,-0.38164319107020994
15028,7,361,4,627.13,35,459,United Kingdom,114.75,156.7825,0,0,0.3460508328920717,-0.9191868136268179
15030,71,197,2,518.28,7,372,United Kingdom,186.0,259.14,1,2,-0.3614489405659389,-0.0716948346725784
15031,3,278,4,653.19,74,400,United Kingdom,100.0,163.2975,0,0,0.3335380038174562,-0.8561859851843944
15032,255,111,3,4959.1,29,2968,United Kingdom,989.3333333333334,1653.0333333333335,1,2,0.04870633052838544,1.4602732048915175
15033,4,325,10,2557.18,315,1672,United Kingdom,167.2,255.718,0,0,2.043513250390307,-1.9310468583882294
15034,15,339,8,4274.16,299,2413,United Kingdom,301.625,534.27,0,0,2.098799892074807,-1.6256135164430923
15035,89,1,1,252.73,26,245,United Kingdom,245.0,252.73,1,2,-0.8184443093656489,0.48023248598191887
15036,71,108,3,429.56,107,316,United Kingdom,105.33333333333331,143.18666666666667,1,2,-0.11392623277776352,-0.29755774749074987
15038,58,312,6,685.74,105,212,United Kingdom,35.333333333333336,114.29,1,0,0.5023444056642591,-1.0101215048472463
15039,9,360,47,19766.59,408,9131,United Kingdom,194.2765957446809,420.5657446808511,0,0,6.1075981294974735,-3.2487725641566136
15041,169,1,1,179.93,66,103,United Kingdom,103.0,179.93,1,2,-0.8639913461935553,0.49225821392832425
15042,198,1,1,135.93,5,30,United Kingdom,30.0,135.93,1,2,-1.2168782793293258,0.7458902626508821
15043,30,1,1,537.0,3,300,United Kingdom,300.0,537.0,1,2,-0.7246849846287586,0.4995243039045631
15044,18,343,17,7634.73,233,2785,United Kingdom,163.8235294117647,449.1017647058824,0,0,2.4676432866294506,-1.7626270455074693
15045,151,106,2,735.66,11,114,United Kingdom,57.0,367.83,1,2,-0.7305148359949845,0.365093401500312
15046,8,330,15,5090.42,147,3372,United Kingdom,224.8,339.36133333333333,0,0,1.8993935163527016,-1.4070336303451036
15047,269,1,1,343.62,22,222,United Kingdom,222.0,343.62,1,2,-1.193037206052659,1.047397236585132
15048,64,304,4,381.0,86,192,United Kingdom,48.0,95.25,1,0,0.2646647479693634,-0.835626675276807
15049,273,1,1,121.17000000000002,3,63,United Kingdom,63.0,121.17000000000002,1,2,-1.3728843596796338,0.9855108348163568
15050,24,47,3,1737.69,68,1216,United Kingdom,405.3333333333333,579.23,0,2,-0.04883156618508547,0.15382542568623292
15051,22,128,3,1383.36,130,1010,United Kingdom,336.6666666666667,461.12000000000006,0,0,0.3348196246274013,-0.35444305506619184
15052,318,1,1,207.73,27,79,United Kingdom,79.0,207.73,1,2,-1.3394208175145548,1.069520513977912
15053,4,278,3,693.95,49,984,United Kingdom,328.0,231.3166666666667,0,0,0.2792983044965272,-0.5982876206596883
15054,11,29,2,302.1,105,198,United Kingdom,99.0,151.05,0,2,-0.2456020731405831,-0.23021346284082875
15057,274,41,2,1489.5,25,668,United Kingdom,334.0,744.75,1,2,-0.8670405662033088,1.1035277047371723
15058,24,287,11,2102.54,199,1054,United Kingdom,95.8181818181818,191.14,0,0,1.3663015015079805,-1.4733744674404976
15059,40,294,9,1337.72,161,604,United Kingdom,67.11111111111111,148.63555555555556,1,0,0.9841595678415379,-1.2823382902998535
15060,7,1,4,294.25,81,257,United Kingdom,64.25,73.5625,0,2,-0.30862676135044503,-0.19548848921104736
15061,3,369,48,54534.14,70,28920,United Kingdom,602.5,1136.1279166666666,0,0,8.534875137275002,-0.8502229043027939
15062,70,289,4,987.86,47,763,United Kingdom,190.75,246.965,1,0,0.18423398077703412,-0.5152383373424424
15063,212,1,1,370.7999999999999,5,56,United Kingdom,56.0,370.7999999999999,1,2,-1.191274348149882,0.8730938274685621
15065,37,254,4,3158.13,148,1383,United Kingdom,345.75,789.5325,1,0,0.8904235777844607,-0.6048896760188353
15066,52,1,1,893.59,42,317,United Kingdom,317.0,893.59,1,2,-0.5248956963493678,0.5484293811411415
15067,77,205,3,1744.76,82,954,United Kingdom,318.0,581.5866666666667,1,0,0.21223710217174493,-0.19235553159659158
15068,45,211,2,553.36,96,364,United Kingdom,182.0,276.68,1,0,0.11089869859779114,-0.49315898683021764
15069,178,1,1,1109.53,70,520,United Kingdom,520.0,1109.53,1,2,-0.5614208039982097,0.9822237301083071
15070,372,1,1,106.2,1,36,United Kingdom,36.0,106.2,1,2,-1.5950866518743212,1.2699163596159069
15071,93,183,2,982.07,25,269,United Kingdom,134.5,491.035,1,2,-0.32073316594047885,0.019208005488187706
15073,9,178,3,1043.41,31,491,United Kingdom,163.66666666666666,347.80333333333334,0,0,-0.0718238369940648,-0.30032302134497624
15074,104,1,1,735.67,41,431,United Kingdom,431.0,735.67,1,2,-0.6351500732687879,0.7067068915332744
15075,77,1,1,773.03,27,447,United Kingdom,447.0,773.03,1,2,-0.628410099868704,0.6943762974701039
15076,172,1,1,880.85,49,571,United Kingdom,571.0,880.85,1,2,-0.671308071162149,0.9881673671901763
15078,6,362,32,9743.11,97,5105,United Kingdom,159.53125,304.4721875,0,0,3.054005513575853,-1.8889869734104843
15079,212,154,4,895.61,46,389,United Kingdom,97.25,223.9025,1,2,-0.4703449782586556,0.20621827263770667
15081,21,346,5,504.8,26,190,United Kingdom,38.0,100.96,0,0,0.2448710691467348,-0.9009048616608719
15083,256,1,1,88.2,5,38,United Kingdom,38.0,88.2,1,2,-1.3430409507212901,0.9065968601467291
15087,281,1,1,306.94,15,470,United Kingdom,470.0,306.94,1,2,-1.1851561237032278,1.2051911533927966
15088,20,46,2,1160.07,53,460,United Kingdom,230.0,580.035,0,2,-0.29460436041819343,0.1357101589769908
15089,9,119,6,2420.84,139,1359,United Kingdom,226.5,403.47333333333336,0,0,0.5979785599607412,-0.554198628431663
15090,307,1,1,381.32,23,208,United Kingdom,208.0,381.32,1,2,-1.2630194913517558,1.1624933647076805
15091,67,1,1,480.71,30,346,United Kingdom,346.0,480.71,1,2,-0.6819142590202686,0.5173730335343438
15092,214,69,2,457.81,23,135,United Kingdom,67.5,228.905,1,2,-0.9204473604306701,0.5661622480143026
15093,17,354,6,4597.02,52,3760,United Kingdom,626.6666666666666,766.1700000000001,0,0,1.1892941949875866,-0.477269804651464
15095,103,100,4,1370.6,30,1079,United Kingdom,269.75,342.65,1,2,-0.29667189741835875,0.21011813266294765
15096,42,1,1,219.39,11,120,United Kingdom,120.0,219.39,1,2,-0.8290299653809481,0.32757288182683103
15097,3,1,1,248.08,25,170,United Kingdom,170.0,248.08,0,2,-0.6686286100651139,0.19381643110388055
15098,181,1,3,39916.5,1,121,United Kingdom,40.333333333333336,13305.5,1,2,2.9118997855087017,5.117449373412344
15099,83,1,1,410.48,23,343,United Kingdom,343.0,410.48,1,2,-0.7598931178011225,0.5658977909068356
15100,333,41,3,876.0,1,80,United Kingdom,26.666666666666668,292.0,1,2,-1.2497919334742034,1.0385671937025758
15101,8,351,2,317.53,8,241,United Kingdom,120.5,158.765,0,0,0.06270406265326023,-0.7277886769332824
15103,30,56,2,703.36,35,329,United Kingdom,164.5,351.68,1,2,-0.45283514210720227,0.0970017015676128
15104,196,86,2,993.54,66,635,United Kingdom,317.5,496.77,1,2,-0.4986641482644509,0.5218970081946416
15105,17,117,7,2298.93,90,1211,United Kingdom,173.0,328.4185714285714,0,0,0.3775519377354565,-0.44081054296888916
15106,17,252,5,1422.52,90,1181,United Kingdom,236.2,284.504,0,0,0.5263056138929545,-0.7176500111901429
15107,310,62,6,319.5,12,169,United Kingdom,28.166666666666668,53.25,1,2,-1.0026327172130265,0.6897083763705045
15108,141,86,4,1300.25,50,499,European Community,124.75,325.0625,1,2,-0.4066615198761346,0.20862891500900985
15109,245,1,1,484.95,28,131,United Kingdom,131.0,484.95,1,2,-1.1153486710131393,0.9596648754357745
15110,23,295,4,996.1,17,246,United Kingdom,61.5,249.025,0,0,0.0920795560531822,-0.6313317235089462
15111,28,344,3,1567.48,70,710,United Kingdom,236.66666666666663,522.4933333333333,0,0,0.5120808306405499,-0.7187619244825942
15113,9,45,3,3509.43,77,2344,United Kingdom,781.3333333333334,1169.81,0,2,0.37120672725806525,0.4678886070526428
15114,29,272,10,2760.56,136,3096,United Kingdom,309.6,276.056,0,0,1.2733685231390177,-0.9885042263917536
15115,17,1,1,340.11,21,157,United Kingdom,157.0,340.11,0,2,-0.6999152483108833,0.2727364356619191
15116,17,188,4,1352.75,37,648,United Kingdom,162.0,338.1875,0,0,0.04233904300692647,-0.3566624237780157
15117,14,201,5,1551.78,63,1948,United Kingdom,389.6,310.356,0,0,0.4137853009106593,-0.4066221320191452
15118,133,1,1,244.8,1,1440,United Kingdom,1440.0,244.8,1,2,-0.6806075216459065,1.222268119939708
15119,245,1,1,266.4,14,88,United Kingdom,88.0,266.4,1,2,-1.2317851821563537,0.9207186238369677
15120,133,1,1,358.82,21,296,United Kingdom,296.0,358.82,1,2,-0.8946477202747494,0.6843805982286559
15121,49,239,2,457.72,28,199,United Kingdom,99.5,228.86,1,0,-0.17270824900908513,-0.3703955772026908
15122,113,184,3,1633.78,65,800,United Kingdom,266.6666666666667,544.5933333333334,1,2,-0.016811398240534757,-0.008819853252441254
15123,6,199,2,2199.31,93,1195,United Kingdom,597.5,1099.655,0,0,0.5140562338221397,-0.1041065635117852
15124,22,170,2,184.19,14,233,United Kingdom,116.5,92.095,0,0,-0.3584669357976053,-0.25830991612755316
15125,24,246,15,11528.48,102,6193,United Kingdom,412.8666666666667,768.5653333333333,0,0,2.177468747676585,-0.627217273385428
15127,65,1,1,406.53,16,251,United Kingdom,251.0,406.53,1,2,-0.7800918724083145,0.4951758576380899
15128,59,160,4,1471.0,74,1343,United Kingdom,335.75,367.75,1,0,0.1625772754142795,-0.1884391644446267
15129,49,242,11,3447.4,54,1794,United Kingdom,163.0909090909091,313.40000000000003,1,0,0.7565969953538442,-0.6744625629086226
15130,169,1,1,330.11,22,197,United Kingdom,197.0,330.11,1,2,-0.9978342255613428,0.7351258613486277
15132,17,245,5,977.93,49,679,United Kingdom,135.8,195.586,0,0,0.23163947907323035,-0.6423739562068155
15133,127,175,3,982.42,27,680,United Kingdom,226.66666666666663,327.4733333333333,1,2,-0.3142362826952928,0.09595030576796608
15134,14,226,8,1387.99,44,887,United Kingdom,110.875,173.49875,0,0,0.36783693071582435,-0.7020519179478055
15135,238,1,1,139.05,9,43,United Kingdom,43.0,139.05,1,2,-1.2772556000705073,0.8573954459690362
15136,2,94,4,1286.7,61,776,United Kingdom,194.0,321.675,0,0,-0.018730857818593252,-0.22910365506253585
15139,239,97,2,178.96,13,208,United Kingdom,104.0,89.48,1,2,-0.9743439577735956,0.5736050337639806
15140,51,212,7,2354.25,74,1572,United Kingdom,224.57142857142856,336.32142857142856,1,0,0.49605920627472583,-0.4983920472343717
15142,45,1,1,498.74,26,365,United Kingdom,365.0,498.74,1,2,-0.6451578459516223,0.4801004223264708
15143,225,1,1,259.45,14,150,United Kingdom,150.0,259.45,1,2,-1.1746536942008161,0.8864331685182416
15144,7,305,17,6580.44,132,3050,United Kingdom,179.41176470588235,387.0847058823529,0,0,1.9335284210766601,-1.3607902680212427
15145,3,245,4,1194.73,54,756,United Kingdom,189.0,298.6825,0,0,0.27186167825945134,-0.6065648051238787
15146,164,127,2,1327.16,90,1473,United Kingdom,736.5,663.58,1,2,-0.03921045436931027,0.485434172706788
15147,239,1,1,623.5,28,366,United Kingdom,366.0,623.5,1,2,-1.0089230566119347,1.0891062482226386
15148,10,1,1,301.29,20,187,United Kingdom,187.0,301.29,0,2,-0.6891747926135716,0.2564018563963349
15149,133,1,1,520.8000000000001,23,128,United Kingdom,128.0,520.8000000000001,1,2,-0.9011035931356969,0.6545365739882837
15150,16,252,10,5291.33,282,3642,United Kingdom,364.2,529.133,0,0,2.1159372453502963,-1.3427196466979547
15152,9,178,13,4745.69,196,2704,United Kingdom,208.0,365.0530769230769,0,0,1.5865643452096025,-1.1247153527754483
15153,30,1,1,329.25,22,198,United Kingdom,198.0,329.25,1,2,-0.7128140608553323,0.32247369018803435
15154,74,1,1,254.28,66,89,United Kingdom,89.0,254.28,1,2,-0.6583643331478499,0.22742796545141772
15156,0,33,3,961.49,51,597,United Kingdom,199.0,320.49666666666667,0,2,-0.2791029630518956,-0.010406036512853689
15157,3,355,3,1936.07,125,2392,United Kingdom,797.3333333333334,645.3566666666667,0,0,1.1257196552006719,-0.6976719137018951
15158,44,1,1,401.4,7,198,United Kingdom,198.0,401.4,1,2,-0.7920087610990301,0.43935085317819955
15159,1,360,30,18641.01,363,11441,United Kingdom,381.3666666666667,621.3670000000001,0,0,5.237649465434741,-2.303778980485643
15160,356,1,1,158.16,4,84,United Kingdom,84.0,158.16,1,2,-1.5253513652478048,1.2494456951523112
15163,17,174,2,304.47,29,186,United Kingdom,93.0,152.235,0,0,-0.2681871143913321,-0.3273456445008689
15164,68,271,3,824.58,79,351,United Kingdom,117.0,274.86,1,0,0.1766984610924285,-0.5836228436013466
15165,372,1,1,487.75,27,160,United Kingdom,160.0,487.75,1,2,-1.371232011428435,1.354004926932294
15167,320,1,1,158.8,39,65,United Kingdom,65.0,158.8,1,2,-1.3053217240537722,1.011831499797498
15168,25,1,1,106.56,5,52,United Kingdom,52.0,106.56,0,2,-0.8619306951781789,0.23250624965486738
15171,330,1,1,1289.5,5,290,United Kingdom,290.0,1289.5,1,2,-1.1833450183643113,1.6167405885953519
15172,8,228,5,1624.05,106,1611,United Kingdom,322.2,324.81,0,0,0.6335795915297485,-0.6766306321114629
15174,322,1,1,135.75,11,145,United Kingdom,145.0,135.75,1,2,-1.4126004160117296,1.1437523680801216
15175,71,1,1,224.14,23,454,United Kingdom,454.0,224.14,1,2,-0.741167253613947,0.5203020869258095
15178,259,1,1,40.5,3,30,United Kingdom,30.0,40.5,1,2,-1.3696428806493885,0.9039209472013093
15179,17,301,5,2206.95,91,1938,United Kingdom,387.6,441.39,0,0,0.8016131900763327,-0.7103160988050647
15180,366,1,1,87.5,6,36,United Kingdom,36.0,87.5,1,2,-1.564886022093077,1.2286869382363506
15181,65,204,3,689.4799999999999,11,544,United Kingdom,181.33333333333337,229.82666666666665,1,0,-0.24304521804489101,-0.16327994854440403
15182,153,115,2,622.85,24,253,United Kingdom,126.5,311.425,1,2,-0.6464905124951262,0.3158815553158263
15184,28,162,2,402.2,59,199,United Kingdom,99.5,201.1,0,0,-0.1727147163771005,-0.349330968925677
15185,69,1,1,310.62,21,666,United Kingdom,666.0,310.62,1,2,-0.6685071411494609,0.64205062729263
15186,13,155,2,411.41,17,215,United Kingdom,107.5,205.705,0,0,-0.33506415984693794,-0.22333412491907972
15187,1,211,16,4777.18,61,1887,United Kingdom,117.9375,298.57375,0,0,1.1515833466036423,-0.9505077351033742
15189,0,332,41,16225.39,80,6149,United Kingdom,149.97560975609755,395.74121951219513,0,0,3.850946605770047,-1.9747207917444407
15192,119,246,3,1044.32,36,918,United Kingdom,306.0,348.1066666666666,1,0,-0.05846442064437316,-0.09880420059937182
15193,60,1,1,499.32,19,144,United Kingdom,144.0,499.32,1,2,-0.7685580999735208,0.45199851053557066
15194,2,366,15,7616.53,209,5703,United Kingdom,380.2,507.76866666666666,0,0,2.6603568892048366,-1.5320381357766835
15195,2,1,1,3861.0,1,1404,United Kingdom,1404.0,3861.0,0,2,0.3005974458665673,1.9593576725581292
15197,10,348,3,1079.61,30,469,United Kingdom,156.33333333333334,359.87000000000006,0,0,0.29788824691506266,-0.7372412201489167
15198,91,32,2,193.64,10,120,United Kingdom,60.0,96.82,1,2,-0.8423839500397672,0.2962093319523262
15199,58,250,4,1268.7,5,396,United Kingdom,99.0,317.175,1,0,-0.08594273083063159,-0.32460021071549683
15201,86,161,5,1236.54,35,1210,United Kingdom,242.0,247.308,1,2,-0.06562022797785673,-0.09294792564335187
15203,25,286,6,1827.8,82,1753,United Kingdom,292.1666666666667,304.6333333333333,0,0,0.6918394565770549,-0.7431750667539797
15204,356,1,1,316.58,9,258,United Kingdom,258.0,316.58,1,2,-1.42285549428603,1.3586097670701012
15205,84,43,2,653.24,37,378,United Kingdom,189.0,326.62,1,2,-0.5806908063189838,0.28751065533763315
15206,9,266,4,420.2999999999999,3,162,United Kingdom,40.5,105.075,0,0,-0.06659802067093085,-0.609589948964778
15208,0,353,5,870.12,25,316,United Kingdom,63.2,174.024,0,0,0.34512275767145606,-0.9378908687987304
15210,224,1,1,331.18,20,228,United Kingdom,228.0,331.18,1,2,-1.1102471437570123,0.9194659817729939
15211,59,305,2,894.4100000000001,52,240,United Kingdom,120.0,447.205,1,0,0.11911469116993098,-0.515960823345242
15212,240,1,1,101.8,5,36,United Kingdom,36.0,101.8,1,2,-1.3080923917380607,0.8624919093141589
15213,318,12,2,328.35,22,272,United Kingdom,136.0,164.175,1,2,-1.2544830294773477,1.038036655076693
15214,1,242,8,1661.44,109,1254,United Kingdom,156.75,207.68,0,0,0.7731227104609728,-0.9681486803202274
15215,46,50,3,734.94,33,225,United Kingdom,75.0,244.98,1,2,-0.4946705271392294,0.05839796415011235
15216,87,1,1,96.6,2,28,United Kingdom,28.0,96.6,1,2,-1.0107723416550298,0.41342855196727146
15218,10,309,11,5756.89,77,3329,United Kingdom,302.6363636363636,523.3536363636364,0,0,1.402928962944581,-0.8582562102024991
15219,175,1,1,305.75,9,45,United Kingdom,45.0,305.75,1,2,-1.1142356883742965,0.7238148038075286
15220,51,230,6,1778.96,110,1393,United Kingdom,232.16666666666663,296.49333333333334,1,0,0.5873100456779033,-0.6547140924061753
15221,365,1,1,403.25,5,43,United Kingdom,43.0,403.25,1,2,-1.502067903928399,1.332015881446664
15222,318,1,1,585.0,5,440,United Kingdom,440.0,585.0,1,2,-1.2571733262950315,1.4246859832353977
15223,225,24,2,755.75,14,213,United Kingdom,106.5,377.875,1,2,-1.029393237947881,0.8148056960464954
15224,357,5,2,322.08,13,152,United Kingdom,76.0,161.04,1,2,-1.4121870262030367,1.1747003198001333
15225,233,1,1,409.4,23,226,United Kingdom,226.0,409.4,1,2,-1.1006396110302488,0.9595140453377397
15226,310,1,1,154.41,8,71,United Kingdom,71.0,154.41,1,2,-1.4181769820402625,1.091915080144245
15227,36,281,5,1219.4,43,750,United Kingdom,150.0,243.88,1,0,0.2751593808324096,-0.6337226386310486
15228,65,229,4,3386.71,110,2255,United Kingdom,563.75,846.6775,1,0,0.7559983229039005,-0.19102249201811067
15230,238,2,2,429.6,23,351,United Kingdom,175.5,214.8,1,2,-1.08073655213088,0.8580237212439455
15232,112,28,2,612.06,26,686,United Kingdom,343.0,306.03,1,2,-0.6661531168123938,0.5132646660236339
15234,276,1,1,197.0,14,196,United Kingdom,196.0,197.0,1,2,-1.278668782582972,1.0384388092860486
15235,217,156,12,2247.51,132,1324,United Kingdom,110.33333333333331,187.2925,1,0,0.47959930339696616,-0.34720629864394714
15236,298,1,1,321.05,15,269,United Kingdom,269.0,321.05,1,2,-1.2740007722674993,1.1716049847035206
15237,1,226,4,1412.32,94,1071,United Kingdom,267.75,353.08,0,0,0.4705523715301152,-0.6432364464662448
15238,28,155,3,1071.99,49,692,United Kingdom,230.66666666666663,357.33,0,0,-0.04942144007389964,-0.21076972587123044
15239,9,69,2,780.59,48,594,United Kingdom,297.0,390.295,0,2,-0.26529498506374954,0.029492449531800514
15240,44,268,5,1706.57,58,1369,United Kingdom,273.8,341.31399999999996,1,0,0.41545032255341413,-0.5262613393389954
15241,66,217,8,1756.44,82,1818,United Kingdom,227.25,219.555,1,0,0.5402613906226931,-0.5672154554034458
15243,73,1,1,316.68,22,185,United Kingdom,185.0,316.68,1,2,-0.8071391481306571,0.4404853814475618
15244,64,183,2,631.57,31,405,United Kingdom,202.5,315.785,1,0,-0.2537614951875802,-0.1137084654749627
