CustomerID,Recency,EngagementDays,Frequency,Monetary,UniqueProducts,TotalQuantity,Country,AvgBasketSize,AvgSpendPerTxn,ChurnLabel
15016,172,1,1,170.04,20,76,United Kingdom,76.0,170.04,1
15017,33,1,1,125.58,20,63,United Kingdom,63.0,125.58,1
15018,38,330,3,496.21000000000004,30,189,United Kingdom,63.0,165.40333333333334,1
15019,266,1,1,252.81,64,150,United Kingdom,150.0,252.81,1
15021,8,358,9,1871.77,287,819,United Kingdom,91.0,207.97444444444443,0
15022,11,36,4,852.39,96,527,United Kingdom,131.75,213.0975,0
15023,2,367,11,6720.41,347,2827,United Kingdom,257.0,610.9463636363636,0
15024,9,358,10,1636.43,105,902,United Kingdom,90.2,163.643,0
15025,32,1,1,361.96,66,184,United Kingdom,184.0,361.96,1
15026,79,198,3,469.0,57,285,United Kingdom,95.0,156.33333333333334,1
15027,30,208,4,1066.1499999999999,30,565,United Kingdom,141.25,266.53749999999997,1
15028,7,361,4,627.13,35,459,United Kingdom,114.75,156.7825,0
15030,71,197,2,518.28,7,372,United Kingdom,186.0,259.14,1
15031,3,278,4,653.19,74,400,United Kingdom,100.0,163.2975,0
15032,255,111,3,4959.1,29,2968,United Kingdom,989.3333333333334,1653.0333333333335,1
15033,4,325,10,2557.18,315,1672,United Kingdom,167.2,255.718,0
15034,15,339,8,4274.16,299,2413,United Kingdom,301.625,534.27,0
15035,89,1,1,252.73000000000002,26,245,United Kingdom,245.0,252.73000000000002,1
15036,71,108,3,429.56,107,316,United Kingdom,105.33333333333333,143.18666666666667,1
15038,58,312,6,685.74,105,212,United Kingdom,35.333333333333336,114.29,1
15039,9,360,47,19766.59,408,9131,United Kingdom,194.27659574468086,420.5657446808511,0
15041,169,1,1,179.93,66,103,United Kingdom,103.0,179.93,1
15042,198,1,1,135.93,5,30,United Kingdom,30.0,135.93,1
15043,30,1,1,537.0,3,300,United Kingdom,300.0,537.0,1
15044,18,343,17,7634.7300000000005,233,2785,United Kingdom,163.8235294117647,449.1017647058824,0
15045,151,106,2,735.66,11,114,United Kingdom,57.0,367.83,1
15046,8,330,15,5090.42,147,3372,United Kingdom,224.8,339.36133333333333,0
15047,269,1,1,343.62,22,222,United Kingdom,222.0,343.62,1
15048,64,304,4,381.0,86,192,United Kingdom,48.0,95.25,1
15049,273,1,1,121.17000000000002,3,63,United Kingdom,63.0,121.17000000000002,1
15050,24,47,3,1737.69,68,1216,United Kingdom,405.3333333333333,579.23,0
15051,22,128,3,1383.3600000000001,130,1010,United Kingdom,336.6666666666667,461.12000000000006,0
15052,318,1,1,207.73000000000002,27,79,United Kingdom,79.0,207.73000000000002,1
15053,4,278,3,693.95,49,984,United Kingdom,328.0,231.3166666666667,0
15054,11,29,2,302.1,105,198,United Kingdom,99.0,151.05,0
15057,274,41,2,1489.5,25,668,United Kingdom,334.0,744.75,1
15058,24,287,11,2102.54,199,1054,United Kingdom,95.81818181818181,191.14,0
15059,40,294,9,1337.72,161,604,United Kingdom,67.11111111111111,148.63555555555556,1
15060,7,1,4,294.25,81,257,United Kingdom,64.25,73.5625,0
15061,3,369,48,54534.14,70,28920,United Kingdom,602.5,1136.1279166666666,0
15062,70,289,4,987.86,47,763,United Kingdom,190.75,246.965,1
15063,212,1,1,370.79999999999995,5,56,United Kingdom,56.0,370.79999999999995,1
15065,37,254,4,3158.13,148,1383,United Kingdom,345.75,789.5325,1
15066,52,1,1,893.59,42,317,United Kingdom,317.0,893.59,1
15067,77,205,3,1744.76,82,954,United Kingdom,318.0,581.5866666666667,1
15068,45,211,2,553.36,96,364,United Kingdom,182.0,276.68,1
15069,178,1,1,1109.53,70,520,United Kingdom,520.0,1109.53,1
15070,372,1,1,106.2,1,36,United Kingdom,36.0,106.2,1
15071,93,183,2,982.07,25,269,United Kingdom,134.5,491.035,1
15073,9,178,3,1043.41,31,491,United Kingdom,163.66666666666666,347.80333333333334,0
15074,104,1,1,735.67,41,431,United Kingdom,431.0,735.67,1
15075,77,1,1,773.03,27,447,United Kingdom,447.0,773.03,1
15076,172,1,1,880.85,49,571,United Kingdom,571.0,880.85,1
15078,6,362,32,9743.11,97,5105,United Kingdom,159.53125,304.4721875,0
15079,212,154,4,895.61,46,389,United Kingdom,97.25,223.9025,1
15081,21,346,5,504.8,26,190,United Kingdom,38.0,100.96000000000001,0
15083,256,1,1,88.2,5,38,United Kingdom,38.0,88.2,1
15087,281,1,1,306.94,15,470,United Kingdom,470.0,306.94,1
15088,20,46,2,1160.07,53,460,United Kingdom,230.0,580.035,0
15089,9,119,6,2420.84,139,1359,United Kingdom,226.5,403.47333333333336,0
15090,307,1,1,381.32,23,208,United Kingdom,208.0,381.32,1
15091,67,1,1,480.71,30,346,United Kingdom,346.0,480.71,1
15092,214,69,2,457.81,23,135,United Kingdom,67.5,228.905,1
15093,17,354,6,4597.02,52,3760,United Kingdom,626.6666666666666,766.1700000000001,0
15095,103,100,4,1370.6,30,1079,United Kingdom,269.75,342.65,1
15096,42,1,1,219.39000000000001,11,120,United Kingdom,120.0,219.39000000000001,1
15097,3,1,1,248.08,25,170,United Kingdom,170.0,248.08,0
15098,181,1,3,39916.5,1,121,United Kingdom,40.333333333333336,13305.5,1
15099,83,1,1,410.48,23,343,United Kingdom,343.0,410.48,1
15100,333,41,3,876.0,1,80,United Kingdom,26.666666666666668,292.0,1
15101,8,351,2,317.53,8,241,United Kingdom,120.5,158.765,0
15103,30,56,2,703.36,35,329,United Kingdom,164.5,351.68,1
15104,196,86,2,993.54,66,635,United Kingdom,317.5,496.77,1
15105,17,117,7,2298.93,90,1211,United Kingdom,173.0,328.4185714285714,0
15106,17,252,5,1422.52,90,1181,United Kingdom,236.2,284.504,0
15107,310,62,6,319.5,12,169,United Kingdom,28.166666666666668,53.25,1
15108,141,86,4,1300.25,50,499,European Community,124.75,325.0625,1
15109,245,1,1,484.95,28,131,United Kingdom,131.0,484.95,1
15110,23,295,4,996.1,17,246,United Kingdom,61.5,249.025,0
15111,28,344,3,1567.48,70,710,United Kingdom,236.66666666666666,522.4933333333333,0
15113,9,45,3,3509.43,77,2344,United Kingdom,781.3333333333334,1169.81,0
15114,29,272,10,2760.56,136,3096,United Kingdom,309.6,276.056,0
15115,17,1,1,340.11,21,157,United Kingdom,157.0,340.11,0
15116,17,188,4,1352.75,37,648,United Kingdom,162.0,338.1875,0
15117,14,201,5,1551.78,63,1948,United Kingdom,389.6,310.356,0
15118,133,1,1,244.8,1,1440,United Kingdom,1440.0,244.8,1
15119,245,1,1,266.4,14,88,United Kingdom,88.0,266.4,1
15120,133,1,1,358.82,21,296,United Kingdom,296.0,358.82,1
15121,49,239,2,457.72,28,199,United Kingdom,99.5,228.86,1
15122,113,184,3,1633.78,65,800,United Kingdom,266.6666666666667,544.5933333333334,1
15123,6,199,2,2199.31,93,1195,United Kingdom,597.5,1099.655,0
15124,22,170,2,184.19,14,233,United Kingdom,116.5,92.095,0
15125,24,246,15,11528.48,102,6193,United Kingdom,412.8666666666667,768.5653333333333,0
15127,65,1,1,406.53,16,251,United Kingdom,251.0,406.53,1
15128,59,160,4,1471.0,74,1343,United Kingdom,335.75,367.75,1
15129,49,242,11,3447.4,54,1794,United Kingdom,163.0909090909091,313.40000000000003,1
15130,169,1,1,330.11,22,197,United Kingdom,197.0,330.11,1
15132,17,245,5,977.9300000000001,49,679,United Kingdom,135.8,195.586,0
15133,127,175,3,982.42,27,680,United Kingdom,226.66666666666666,327.4733333333333,1
15134,14,226,8,1387.99,44,887,United Kingdom,110.875,173.49875,0
15135,238,1,1,139.05,9,43,United Kingdom,43.0,139.05,1
15136,2,94,4,1286.7,61,776,United Kingdom,194.0,321.675,0
15139,239,97,2,178.96,13,208,United Kingdom,104.0,89.48,1
15140,51,212,7,2354.25,74,1572,United Kingdom,224.57142857142858,336.32142857142856,1
15142,45,1,1,498.74,26,365,United Kingdom,365.0,498.74,1
15143,225,1,1,259.45,14,150,United Kingdom,150.0,259.45,1
15144,7,305,17,6580.44,132,3050,United Kingdom,179.41176470588235,387.0847058823529,0
15145,3,245,4,1194.73,54,756,United Kingdom,189.0,298.6825,0
15146,164,127,2,1327.16,90,1473,United Kingdom,736.5,663.58,1
15147,239,1,1,623.5,28,366,United Kingdom,366.0,623.5,1
15148,10,1,1,301.29,20,187,United Kingdom,187.0,301.29,0
15149,133,1,1,520.8000000000001,23,128,United Kingdom,128.0,520.8000000000001,1
15150,16,252,10,5291.33,282,3642,United Kingdom,364.2,529.133,0
15152,9,178,13,4745.69,196,2704,United Kingdom,208.0,365.0530769230769,0
15153,30,1,1,329.25,22,198,United Kingdom,198.0,329.25,1
15154,74,1,1,254.28,66,89,United Kingdom,89.0,254.28,1
15156,0,33,3,961.49,51,597,United Kingdom,199.0,320.49666666666667,0
15157,3,355,3,1936.07,125,2392,United Kingdom,797.3333333333334,645.3566666666667,0
15158,44,1,1,401.40000000000003,7,198,United Kingdom,198.0,401.40000000000003,1
15159,1,360,30,18641.010000000002,363,11441,United Kingdom,381.3666666666667,621.3670000000001,0
15160,356,1,1,158.16,4,84,United Kingdom,84.0,158.16,1
15163,17,174,2,304.47,29,186,United Kingdom,93.0,152.235,0
15164,68,271,3,824.58,79,351,United Kingdom,117.0,274.86,1
15165,372,1,1,487.75,27,160,United Kingdom,160.0,487.75,1
15167,320,1,1,158.8,39,65,United Kingdom,65.0,158.8,1
15168,25,1,1,106.56,5,52,United Kingdom,52.0,106.56,0
15171,330,1,1,1289.5,5,290,United Kingdom,290.0,1289.5,1
15172,8,228,5,1624.05,106,1611,United Kingdom,322.2,324.81,0
15174,322,1,1,135.75,11,145,United Kingdom,145.0,135.75,1
15175,71,1,1,224.14,23,454,United Kingdom,454.0,224.14,1
15178,259,1,1,40.5,3,30,United Kingdom,30.0,40.5,1
15179,17,301,5,2206.95,91,1938,United Kingdom,387.6,441.39,0
15180,366,1,1,87.5,6,36,United Kingdom,36.0,87.5,1
15181,65,204,3,689.4799999999999,11,544,United Kingdom,181.33333333333334,229.82666666666663,1
15182,153,115,2,622.85,24,253,United Kingdom,126.5,311.425,1
15184,28,162,2,402.2,59,199,United Kingdom,99.5,201.1,0
15185,69,1,1,310.62,21,666,United Kingdom,666.0,310.62,1
15186,13,155,2,411.41,17,215,United Kingdom,107.5,205.705,0
15187,1,211,16,4777.18,61,1887,United Kingdom,117.9375,298.57375,0
15189,0,332,41,16225.39,80,6149,United Kingdom,149.97560975609755,395.74121951219513,0
15192,119,246,3,1044.32,36,918,United Kingdom,306.0,348.1066666666666,1
15193,60,1,1,499.32,19,144,United Kingdom,144.0,499.32,1
15194,2,366,15,7616.53,209,5703,United Kingdom,380.2,507.76866666666666,0
15195,2,1,1,3861.0,1,1404,United Kingdom,1404.0,3861.0,0
15197,10,348,3,1079.6100000000001,30,469,United Kingdom,156.33333333333334,359.87000000000006,0
15198,91,32,2,193.64,10,120,United Kingdom,60.0,96.82,1
15199,58,250,4,1268.7,5,396,United Kingdom,99.0,317.175,1
15201,86,161,5,1236.54,35,1210,United Kingdom,242.0,247.308,1
15203,25,286,6,1827.8,82,1753,United Kingdom,292.1666666666667,304.6333333333333,0
15204,356,1,1,316.58,9,258,United Kingdom,258.0,316.58,1
15205,84,43,2,653.24,37,378,United Kingdom,189.0,326.62,1
15206,9,266,4,420.29999999999995,3,162,United Kingdom,40.5,105.07499999999999,0
15208,0,353,5,870.12,25,316,United Kingdom,63.2,174.024,0
15210,224,1,1,331.18,20,228,United Kingdom,228.0,331.18,1
15211,59,305,2,894.4100000000001,52,240,United Kingdom,120.0,447.20500000000004,1
15212,240,1,1,101.8,5,36,United Kingdom,36.0,101.8,1
15213,318,12,2,328.35,22,272,United Kingdom,136.0,164.175,1
15214,1,242,8,1661.44,109,1254,United Kingdom,156.75,207.68,0
15215,46,50,3,734.94,33,225,United Kingdom,75.0,244.98000000000002,1
15216,87,1,1,96.6,2,28,United Kingdom,28.0,96.6,1
15218,10,309,11,5756.89,77,3329,United Kingdom,302.6363636363636,523.3536363636364,0
15219,175,1,1,305.75,9,45,United Kingdom,45.0,305.75,1
15220,51,230,6,1778.96,110,1393,United Kingdom,232.16666666666666,296.49333333333334,1
15221,365,1,1,403.25,5,43,United Kingdom,43.0,403.25,1
15222,318,1,1,585.0,5,440,United Kingdom,440.0,585.0,1
15223,225,24,2,755.75,14,213,United Kingdom,106.5,377.875,1
15224,357,5,2,322.08,13,152,United Kingdom,76.0,161.04,1
15225,233,1,1,409.40000000000003,23,226,United Kingdom,226.0,409.40000000000003,1
15226,310,1,1,154.41,8,71,United Kingdom,71.0,154.41,1
15227,36,281,5,1219.4,43,750,United Kingdom,150.0,243.88000000000002,1
15228,65,229,4,3386.71,110,2255,United Kingdom,563.75,846.6775,1
15230,238,2,2,429.6,23,351,United Kingdom,175.5,214.8,1
15232,112,28,2,612.06,26,686,United Kingdom,343.0,306.03,1
15234,276,1,1,197.0,14,196,United Kingdom,196.0,197.0,1
15235,217,156,12,2247.51,132,1324,United Kingdom,110.33333333333333,187.29250000000002,1
15236,298,1,1,321.05,15,269,United Kingdom,269.0,321.05,1
15237,1,226,4,1412.32,94,1071,United Kingdom,267.75,353.08,0
15238,28,155,3,1071.99,49,692,United Kingdom,230.66666666666666,357.33,0
15239,9,69,2,780.59,48,594,United Kingdom,297.0,390.295,0
15240,44,268,5,1706.57,58,1369,United Kingdom,273.8,341.31399999999996,1
15241,66,217,8,1756.44,82,1818,United Kingdom,227.25,219.555,1
15243,73,1,1,316.68,22,185,United Kingdom,185.0,316.68,1
15244,64,183,2,631.57,31,405,United Kingdom,202.5,315.785,1
15245,133,128,3,2515.84,55,1784,United Kingdom,594.6666666666666,838.6133333333333,1
15246,237,121,2,514.15,32,247,United Kingdom,123.5,257.075,1
15247,121,1,1,356.0,6,160,United Kingdom,160.0,356.0,1
15249,31,225,13,6688.46,211,3577,United Kingdom,275.15384615384613,514.496923076923,1
15251,8,233,11,10484.99,97,6171,United Kingdom,561.0,953.180909090909,0
15252,35,147,2,740.78,44,522,United Kingdom,261.0,370.39,1
15253,15,154,5,918.1999999999999,52,866,United Kingdom,173.2,183.64,0
15254,126,1,1,300.36,18,275,United Kingdom,275.0,300.36,1
15255,66,1,1,890.85,47,489,United Kingdom,489.0,890.85,1
15256,148,1,1,98.45,6,55,United Kingdom,55.0,98.45,1
15257,282,1,1,317.15,7,46,United Kingdom,46.0,317.15,1
15258,168,49,2,623.16,32,142,United Kingdom,71.0,311.58,1
15260,99,273,7,1810.77,62,885,United Kingdom,126.42857142857143,258.68142857142857,1
15261,134,1,1,254.82,19,270,United Kingdom,270.0,254.82,1
15262,323,1,1,178.95000000000002,10,73,United Kingdom,73.0,178.95000000000002,1
15263,106,1,1,156.51,12,89,United Kingdom,89.0,156.51,1
15264,63,1,1,393.74,23,265,United Kingdom,265.0,393.74,1
15265,150,85,2,1506.1200000000001,76,612,United Kingdom,306.0,753.0600000000001,1
15266,337,1,1,119.3,6,18,United Kingdom,18.0,119.3,1
15267,21,161,5,1717.36,8,944,United Kingdom,188.8,343.472,0
15269,23,1,1,408.8,2,26,United Kingdom,26.0,408.8,0
15270,15,295,7,2379.49,22,1521,United Kingdom,217.28571428571428,339.9271428571428,0
15271,6,359,15,2493.34,184,1251,United Kingdom,83.4,166.22266666666667,0
15272,56,29,2,721.94,63,310,United Kingdom,155.0,360.97,1
15274,3,15,2,716.57,44,619,United Kingdom,309.5,358.285,0
15275,37,1,1,615.14,41,498,United Kingdom,498.0,615.14,1
15276,65,1,1,128.63,49,61,United Kingdom,61.0,128.63,1
15277,46,1,1,255.89999999999998,12,205,United Kingdom,205.0,255.89999999999998,1
15279,354,1,1,290.51,19,189,United Kingdom,189.0,290.51,1
15280,171,1,1,113.12,16,154,United Kingdom,154.0,113.12,1
15281,58,275,9,2332.15,121,1211,United Kingdom,134.55555555555554,259.1277777777778,1
15286,49,1,1,240.55,3,55,United Kingdom,55.0,240.55,1
15287,21,49,2,486.69,17,433,United Kingdom,216.5,243.345,0
15288,42,323,5,2306.52,80,775,United Kingdom,155.0,461.304,1
15289,28,221,3,939.78,43,1008,United Kingdom,336.0,313.26,0
15290,4,355,18,7943.22,93,4501,United Kingdom,250.05555555555554,441.29,0
15291,25,349,15,4668.3,62,2103,United Kingdom,140.2,311.22,0
15292,200,1,1,178.39,24,55,United Kingdom,55.0,178.39,1
15296,50,276,6,3672.86,137,1766,United Kingdom,294.3333333333333,612.1433333333333,1
15297,9,54,3,641.94,30,292,United Kingdom,97.33333333333333,213.98000000000002,0
15298,1,365,12,4799.9,115,3116,United Kingdom,259.6666666666667,399.9916666666666,0
15299,66,305,7,4507.01,7,2948,United Kingdom,421.14285714285717,643.8585714285715,1
15300,63,1,1,496.44,28,292,United Kingdom,292.0,496.44,1
15301,50,318,12,5049.95,167,2751,United Kingdom,229.25,420.82916666666665,1
15303,289,1,1,574.02,31,248,United Kingdom,248.0,574.02,1
15304,60,308,8,694.4000000000001,8,104,United Kingdom,13.0,86.80000000000001,1
15306,63,84,3,1174.35,57,810,United Kingdom,270.0,391.45,1
15307,95,1,1,205.3,12,37,United Kingdom,37.0,205.3,1
15308,273,1,1,310.47,19,175,United Kingdom,175.0,310.47,1
15311,0,374,91,60632.75,567,38147,United Kingdom,419.1978021978022,666.2939560439561,0
15312,74,280,4,924.85,42,516,United Kingdom,129.0,231.2125,1
15313,109,1,1,52.0,1,25,United Kingdom,25.0,52.0,1
15314,198,1,1,327.97,24,313,United Kingdom,313.0,327.97,1
15315,63,52,2,570.5,35,862,United Kingdom,431.0,285.25,1
15316,326,1,1,165.0,1,100,United Kingdom,100.0,165.0,1
15318,3,1,1,312.62,33,642,United Kingdom,642.0,312.62,0
15319,283,1,1,204.5,16,175,United Kingdom,175.0,204.5,1
15320,43,1,1,267.13,36,326,United Kingdom,326.0,267.13,1
15321,70,221,3,2748.31,83,1181,United Kingdom,393.6666666666667,916.1033333333334,1
15322,85,1,1,679.68,42,416,United Kingdom,416.0,679.68,1
15325,103,1,1,161.74,47,231,United Kingdom,231.0,161.74,1
15326,333,1,1,311.71,29,386,United Kingdom,386.0,311.71,1
15327,52,1,1,208.75,10,116,United Kingdom,116.0,208.75,1
15329,38,133,3,1049.7,51,486,United Kingdom,162.0,349.90000000000003,1
15330,31,29,2,714.96,10,1312,United Kingdom,656.0,357.48,1
15332,365,4,4,1661.06,29,652,Lithuania,163.0,415.265,1
15333,207,1,1,1028.56,16,344,United Kingdom,344.0,1028.56,1
15334,156,17,3,350.82,67,273,United Kingdom,91.0,116.94,1
15335,53,1,1,170.22,34,79,United Kingdom,79.0,170.22,1
15339,65,252,2,574.07,77,416,United Kingdom,208.0,287.035,1
15341,80,1,1,2020.52,17,812,United Kingdom,812.0,2020.52,1
15342,129,1,1,406.09,24,283,United Kingdom,283.0,406.09,1
15343,86,1,1,364.5,21,84,United Kingdom,84.0,364.5,1
15344,0,74,3,563.94,21,116,United Kingdom,38.666666666666664,187.98000000000002,0
15345,45,1,1,393.54,20,81,United Kingdom,81.0,393.54,1
15346,332,1,1,252.42000000000002,17,144,United Kingdom,144.0,252.42000000000002,1
15347,365,1,1,201.60000000000002,5,130,United Kingdom,130.0,201.60000000000002,1
15348,71,1,1,158.04,9,84,United Kingdom,84.0,158.04,1
15349,157,30,2,463.90999999999997,65,321,United Kingdom,160.5,231.95499999999998,1
15350,372,1,1,115.65,5,51,United Kingdom,51.0,115.65,1
15351,11,358,7,1934.66,157,742,United Kingdom,106.0,276.38,0
15353,254,114,2,770.12,59,341,United Kingdom,170.5,385.06,1
15355,28,24,2,277.05,9,45,United Kingdom,22.5,138.525,0
15356,30,337,10,2718.03,215,1643,United Kingdom,164.3,271.803,1
15358,4,361,22,8347.2,292,7050,United Kingdom,320.45454545454544,379.41818181818184,0
15360,39,1,1,427.93,13,223,United Kingdom,223.0,427.93,1
15361,361,1,1,418.92,7,336,United Kingdom,336.0,418.92,1
15363,372,1,1,326.0,16,144,United Kingdom,144.0,326.0,1
15364,95,159,2,913.19,29,493,United Kingdom,246.5,456.595,1
15365,25,290,7,2314.32,65,1084,United Kingdom,154.85714285714286,330.6171428571429,0
15366,74,283,2,602.51,37,621,United Kingdom,310.5,301.255,1
15367,56,219,4,1877.59,91,1057,United Kingdom,264.25,469.3975,1
15368,20,1,1,446.94000000000005,4,230,United Kingdom,230.0,446.94000000000005,0
15370,40,292,7,2386.05,65,830,United Kingdom,118.57142857142857,340.86428571428576,1
15372,136,1,1,2007.3999999999999,27,2924,United Kingdom,2924.0,2007.3999999999999,1
15373,7,364,12,2415.91,74,500,United Kingdom,41.666666666666664,201.32583333333332,0
15374,128,1,1,168.0,3,126,United Kingdom,126.0,168.0,1
15376,39,183,3,1221.56,100,615,United Kingdom,205.0,407.18666666666667,1
15379,168,190,7,3703.29,145,2305,United Kingdom,329.2857142857143,529.0414285714286,1
15380,8,357,5,1690.2600000000002,22,376,United Kingdom,75.2,338.052,0
15381,213,55,2,596.85,8,171,United Kingdom,85.5,298.425,1
15382,14,281,6,5955.71,193,4012,United Kingdom,668.6666666666666,992.6183333333333,0
15384,169,190,2,642.41,34,596,United Kingdom,298.0,321.205,1
15385,39,1,1,316.88,12,161,United Kingdom,161.0,316.88,1
15386,185,1,1,394.14,31,446,United Kingdom,446.0,394.14,1
15388,269,1,1,140.54,10,88,Canada,88.0,140.54,1
15389,171,1,1,500.0,1,400,United Kingdom,400.0,500.0,1
15392,4,356,4,1535.53,74,1277,United Kingdom,319.25,383.8825,0
15393,15,265,2,231.86,10,150,United Kingdom,75.0,115.93,0
15394,9,349,4,2183.54,54,910,United Kingdom,227.5,545.885,0
15395,325,1,1,107.45,7,17,United Kingdom,17.0,107.45,1
15396,112,1,1,288.18,14,122,United Kingdom,122.0,288.18,1
15397,289,1,1,94.0,6,20,United Kingdom,20.0,94.0,1
15398,15,63,2,1345.53,60,769,United Kingdom,384.5,672.765,0
15399,0,78,3,815.77,45,611,United Kingdom,203.66666666666666,271.92333333333335,0
15400,91,187,5,716.2,10,390,United Kingdom,78.0,143.24,1
15402,148,48,2,626.77,35,694,United Kingdom,347.0,313.385,1
15405,188,1,1,349.1,8,193,United Kingdom,193.0,349.1,1
15406,30,270,2,510.71000000000004,51,254,United Kingdom,127.0,255.35500000000002,1
15407,33,272,4,1046.74,142,552,United Kingdom,138.0,261.685,1
15408,263,1,1,267.18,34,106,United Kingdom,106.0,267.18,1
15410,83,178,8,3450.84,48,1200,United Kingdom,150.0,431.355,1
15411,25,157,4,1348.93,86,529,United Kingdom,132.25,337.2325,0
15412,170,1,1,190.53,10,108,United Kingdom,108.0,190.53,1
15414,9,233,3,774.9000000000001,37,443,United Kingdom,147.66666666666666,258.3,0
15415,312,1,1,559.61,46,551,United Kingdom,551.0,559.61,1
15416,64,219,4,3984.32,165,2090,United Kingdom,522.5,996.08,1
15417,84,1,1,508.8,28,284,United Kingdom,284.0,508.8,1
15419,24,1,1,135.86,8,230,United Kingdom,230.0,135.86,0
15421,58,252,4,950.36,40,500,United Kingdom,125.0,237.59,1
15422,322,1,2,97.7,6,38,United Kingdom,19.0,48.85,1
15423,37,1,1,43.5,2,101,United Kingdom,101.0,43.5,1
15424,253,1,2,383.34,17,554,United Kingdom,277.0,191.67,1
15426,18,351,5,1404.07,217,656,United Kingdom,131.2,280.81399999999996,0
15427,32,14,3,1430.54,233,967,United Kingdom,322.3333333333333,476.84666666666664,1
15428,14,1,1,93.78,6,102,United Kingdom,102.0,93.78,0
15429,26,49,2,397.35,77,380,United Kingdom,190.0,198.675,0
15432,22,1,1,171.19,10,65,United Kingdom,65.0,171.19,0
15433,213,54,2,533.3,40,534,United Kingdom,267.0,266.65,1
15434,7,192,5,1041.48,40,647,United Kingdom,129.4,208.296,0
15435,21,1,1,149.29,29,54,United Kingdom,54.0,149.29,0
15436,11,222,3,1067.75,243,574,United Kingdom,191.33333333333334,355.9166666666667,0
15437,261,1,1,200.16,44,79,United Kingdom,79.0,200.16,1
15438,130,1,1,156.57999999999998,25,59,United Kingdom,59.0,156.57999999999998,1
15440,54,155,3,383.68,50,197,United Kingdom,65.66666666666667,127.89333333333333,1
15442,248,1,1,594.0,2,120,United Kingdom,120.0,594.0,1
15443,1,319,7,3213.59,237,1639,United Kingdom,234.14285714285714,459.0842857142857,0
15444,8,32,2,1411.21,191,759,United Kingdom,379.5,705.605,0
15445,263,1,1,113.5,5,58,United Kingdom,58.0,113.5,1
15447,330,1,1,155.17,9,85,United Kingdom,85.0,155.17,1
15448,312,1,1,494.64,28,232,United Kingdom,232.0,494.64,1
15449,25,236,3,974.52,47,812,United Kingdom,270.6666666666667,324.84,0
15450,29,1,1,429.84,30,376,United Kingdom,376.0,429.84,0
15452,29,235,3,528.48,47,280,United Kingdom,93.33333333333333,176.16,0
15453,1,186,7,1371.77,169,837,United Kingdom,119.57142857142857,195.96714285714285,0
15454,361,1,1,179.1,23,86,United Kingdom,86.0,179.1,1
15456,282,76,3,434.59000000000003,48,633,United Kingdom,211.0,144.86333333333334,1
15457,261,1,1,237.07,56,132,United Kingdom,132.0,237.07,1
15458,24,1,1,161.64,7,156,United Kingdom,156.0,161.64,0
15460,353,1,1,214.26,53,107,United Kingdom,107.0,214.26,1
15462,93,93,3,234.6,9,172,United Kingdom,57.333333333333336,78.2,1
15463,28,1,1,126.14,7,106,United Kingdom,106.0,126.14,0
15464,337,1,1,1044.65,155,348,United Kingdom,348.0,1044.65,1
15465,19,350,18,7354.62,43,1257,United Kingdom,69.83333333333333,408.59,0
15466,84,1,1,334.53,56,246,United Kingdom,246.0,334.53,1
15467,8,143,3,524.88,41,310,United Kingdom,103.33333333333333,174.96,0
15468,50,1,2,467.51,24,155,United Kingdom,77.5,233.755,1
15469,49,70,2,538.55,24,153,United Kingdom,76.5,269.275,1
15471,1,1,1,454.48,67,256,United Kingdom,256.0,454.48,0
15472,112,1,1,371.56,76,251,United Kingdom,251.0,371.56,1
15473,13,47,7,1771.2,4,672,United Kingdom,96.0,253.02857142857144,0
15475,76,1,1,454.10999999999996,29,319,United Kingdom,319.0,454.10999999999996,1
15478,39,17,2,1399.92,34,575,United Kingdom,287.5,699.96,1
15480,115,1,1,905.5,45,303,Malta,303.0,905.5,1
15482,15,344,12,10879.76,46,5004,United Kingdom,417.0,906.6466666666666,0
15483,160,106,4,225.26,74,291,United Kingdom,72.75,56.315,1
15484,0,78,4,3590.41,135,3150,United Kingdom,787.5,897.6025,0
15485,29,344,3,2564.5,59,1281,United Kingdom,427.0,854.8333333333334,0
15488,92,1,1,91.32000000000001,2,73,United Kingdom,73.0,91.32000000000001,1
15489,22,189,3,1134.28,47,608,United Kingdom,202.66666666666666,378.0933333333333,0
15491,94,141,6,3100.09,108,1646,United Kingdom,274.3333333333333,516.6816666666667,1
15492,27,47,2,659.4599999999999,32,483,United Kingdom,241.5,329.72999999999996,0
15493,32,239,5,1953.41,177,551,United Kingdom,110.2,390.682,1
15494,20,100,2,1280.58,120,1139,United Kingdom,569.5,640.29,0
15497,17,303,2,1262.2,13,624,United Kingdom,312.0,631.1,0
15498,2,365,27,13316.4,360,6105,United Kingdom,226.11111111111111,493.2,0
15500,7,74,4,1131.56,64,572,United Kingdom,143.0,282.89,0
15502,15,354,12,10384.93,164,4236,United Kingdom,353.0,865.4108333333334,0
15503,362,1,1,141.04,66,70,United Kingdom,70.0,141.04,1
15504,80,1,1,52.83,13,33,United Kingdom,33.0,52.83,1
15505,52,103,5,3610.96,90,2390,United Kingdom,478.0,722.192,1
15506,22,117,3,972.08,121,842,United Kingdom,280.6666666666667,324.0266666666667,0
15507,171,1,1,475.86,41,160,United Kingdom,160.0,475.86,1
15508,188,47,6,1000.27,78,440,United Kingdom,73.33333333333333,166.71166666666667,1
